artist,artist_id,album_id,album_name,album_type,track_id,track_name,isrc,release_date,release_year,popularity,duration_ms,duration_min,explicit,disc_number,track_number,song_age_years,staying_index
Blackpink,41MozSoPIsD1dJM0CLPjZF,3l1V6pEtFQLpbfAyfrSWhW,BLACKPINK 2021 'THE SHOW' LIVE,album,46kFAYvmV6lVbT5xN5qlCH,Gone,KRA402100083,2021-06-01,2021,47,99271,1.6545166666666666,False,1,9,4,9.4
Blackpink,41MozSoPIsD1dJM0CLPjZF,3l1V6pEtFQLpbfAyfrSWhW,BLACKPINK 2021 'THE SHOW' LIVE,album,4MTzEtZG2iinE0ulL3pyup,Pretty Savage,KRA402100084,2021-06-01,2021,40,202010,3.366833333333333,False,1,10,4,8.0
Blackpink,41MozSoPIsD1dJM0CLPjZF,3l1V6pEtFQLpbfAyfrSWhW,BLACKPINK 2021 'THE SHOW' LIVE,album,3MZGszylNMcgLz4ZfM6dHd,DDU-DU-DDU-DU,KRA402100085,2021-06-01,2021,39,241555,4.025916666666666,False,1,11,4,7.8
Blackpink,41MozSoPIsD1dJM0CLPjZF,3l1V6pEtFQLpbfAyfrSWhW,BLACKPINK 2021 'THE SHOW' LIVE,album,0YQ7hl18bXabKzuTE0VwMV,WHISTLE,KRA402100086,2021-06-01,2021,38,213635,3.560583333333333,False,1,12,4,7.6
Blackpink,41MozSoPIsD1dJM0CLPjZF,3l1V6pEtFQLpbfAyfrSWhW,BLACKPINK 2021 'THE SHOW' LIVE,album,7LT5HRxYa3QGKibJfdhDh6,As If It's Your Last,KRA402100087,2021-06-01,2021,38,223816,3.7302666666666666,False,1,13,4,7.6
Blackpink,41MozSoPIsD1dJM0CLPjZF,3l1V6pEtFQLpbfAyfrSWhW,BLACKPINK 2021 'THE SHOW' LIVE,album,7zZb7Eh3OcB1JPEHvf0Lyw,BOOMBAYAH,KRA402100088,2021-06-01,2021,37,173331,2.88885,False,1,14,4,7.4
Blackpink,41MozSoPIsD1dJM0CLPjZF,3l1V6pEtFQLpbfAyfrSWhW,BLACKPINK 2021 'THE SHOW' LIVE,album,2rOJPyasbcVXcsLheZEVt0,Forever Young,KRA402100089,2021-06-01,2021,36,384081,6.40135,False,1,15,4,7.2
Blackpink,41MozSoPIsD1dJM0CLPjZF,2gNPnKP1PDkB5SZz3IMKuX,THE ALBUM,album,6bvZRLLkBKkmgpBJTTj3QK,How You Like That,KRA402000111,2020-10-02,2020,71,180956,3.0159333333333334,False,1,1,5,11.833333333333334
Blackpink,41MozSoPIsD1dJM0CLPjZF,2gNPnKP1PDkB5SZz3IMKuX,THE ALBUM,album,1cdbkpZ3q1KYZDNSrOpdkb,Ice Cream (with Selena Gomez),KRA402000131,2020-10-02,2020,65,175813,2.9302166666666665,False,1,2,5,10.833333333333334
Blackpink,41MozSoPIsD1dJM0CLPjZF,2gNPnKP1PDkB5SZz3IMKuX,THE ALBUM,album,28tufPkTcXmdNqTvi9hsoG,Pretty Savage,KRA402000133,2020-10-02,2020,69,199122,3.3187,False,1,3,5,11.5
Blackpink,41MozSoPIsD1dJM0CLPjZF,2gNPnKP1PDkB5SZz3IMKuX,THE ALBUM,album,3AgMOlgdrG9RJXDWifcjVd,Bet You Wanna (Feat. Cardi B),KRA402000134,2020-10-02,2020,58,159168,2.6528,False,1,4,5,9.666666666666666
Blackpink,41MozSoPIsD1dJM0CLPjZF,2gNPnKP1PDkB5SZz3IMKuX,THE ALBUM,album,1GMufNnkKAnPLnqKJ5HHxW,Lovesick Girls,KRA402000136,2020-10-02,2020,71,192765,3.21275,False,1,5,5,11.833333333333334
Blackpink,41MozSoPIsD1dJM0CLPjZF,2gNPnKP1PDkB5SZz3IMKuX,THE ALBUM,album,7bi5vk9KoY6Flkat31ViYD,Crazy Over You,KRA402000137,2020-10-02,2020,60,161945,2.6990833333333333,False,1,6,5,10.0
Blackpink,41MozSoPIsD1dJM0CLPjZF,2gNPnKP1PDkB5SZz3IMKuX,THE ALBUM,album,3Gk1LfB771PIEGgsEa7gcV,Love To Hate Me,KRA402000138,2020-10-02,2020,60,169797,2.82995,False,1,7,5,10.0
Blackpink,41MozSoPIsD1dJM0CLPjZF,2gNPnKP1PDkB5SZz3IMKuX,THE ALBUM,album,00J8yszzb5PR6ZIvSBtg0Y,You Never Know,KRA402000139,2020-10-02,2020,59,229201,3.8200166666666666,False,1,8,5,9.833333333333334
Blackpink,41MozSoPIsD1dJM0CLPjZF,7J4ASJD3IvdANlrPkmeVP0,BLACKPINK 2019-2020 WORLD TOUR IN YOUR AREA -TOKYO DOME- (Live),album,7fqjqOu4HKTN2yP6aV8lpQ,DDU-DU DDU-DU - JP Ver./ BLACKPINK 2019-2020 WORLD TOUR IN YOUR AREA -TOKYO DOME-,JPPO02001278,2020-05-14,2020,39,207013,3.4502166666666665,False,1,1,5,6.5
Blackpink,41MozSoPIsD1dJM0CLPjZF,7J4ASJD3IvdANlrPkmeVP0,BLACKPINK 2019-2020 WORLD TOUR IN YOUR AREA -TOKYO DOME- (Live),album,3F7VrA3ttl6i6Z4b2KJ9YR,FOREVER YOUNG - JP Ver./ BLACKPINK 2019-2020 WORLD TOUR IN YOUR AREA -TOKYO DOME-,JPPO02001289,2020-05-14,2020,37,255146,4.252433333333333,False,1,2,5,6.166666666666667
Blackpink,41MozSoPIsD1dJM0CLPjZF,7J4ASJD3IvdANlrPkmeVP0,BLACKPINK 2019-2020 WORLD TOUR IN YOUR AREA -TOKYO DOME- (Live),album,7pt16OMGqeqivEeI1PzkfC,STAY - Remix / JP Ver./ BLACKPINK 2019-2020 WORLD TOUR IN YOUR AREA -TOKYO DOME-,JPPO02001290,2020-05-14,2020,35,224493,3.74155,False,1,3,5,5.833333333333333
Blackpink,41MozSoPIsD1dJM0CLPjZF,7J4ASJD3IvdANlrPkmeVP0,BLACKPINK 2019-2020 WORLD TOUR IN YOUR AREA -TOKYO DOME- (Live),album,3iC3qlIi0KqATuA86pRGcZ,WHISTLE - JP Ver./ BLACKPINK 2019-2020 WORLD TOUR IN YOUR AREA -TOKYO DOME-,JPPO02001291,2020-05-14,2020,36,214986,3.5831,False,1,4,5,6.0
Blackpink,41MozSoPIsD1dJM0CLPjZF,7J4ASJD3IvdANlrPkmeVP0,BLACKPINK 2019-2020 WORLD TOUR IN YOUR AREA -TOKYO DOME- (Live),album,60IHvjpylI1IZHVSZnQSKJ,Kill This Love - JP Ver./ BLACKPINK 2019-2020 WORLD TOUR IN YOUR AREA -TOKYO DOME-,JPPO02001292,2020-05-14,2020,38,204000,3.4,False,1,5,5,6.333333333333333
Blackpink,41MozSoPIsD1dJM0CLPjZF,7J4ASJD3IvdANlrPkmeVP0,BLACKPINK 2019-2020 WORLD TOUR IN YOUR AREA -TOKYO DOME- (Live),album,3u6Knotm44XwggprlvmPtW,Don’t Know What To Do - JP Ver./ BLACKPINK 2019-2020 WORLD TOUR IN YOUR AREA -TOKYO DOME-,JPPO02001293,2020-05-14,2020,35,203266,3.387766666666667,False,1,6,5,5.833333333333333
Blackpink,41MozSoPIsD1dJM0CLPjZF,7J4ASJD3IvdANlrPkmeVP0,BLACKPINK 2019-2020 WORLD TOUR IN YOUR AREA -TOKYO DOME- (Live),album,5IKRga8drUYZ5IqON5xXbx,REALLY - JP Ver./ BLACKPINK 2019-2020 WORLD TOUR IN YOUR AREA -TOKYO DOME-,JPPO02001295,2020-05-14,2020,34,206720,3.445333333333333,False,1,7,5,5.666666666666667
Blackpink,41MozSoPIsD1dJM0CLPjZF,7J4ASJD3IvdANlrPkmeVP0,BLACKPINK 2019-2020 WORLD TOUR IN YOUR AREA -TOKYO DOME- (Live),album,06WghRVH4Yyvu4mtDJ0bfU,SEE U LATER - JP Ver./ BLACKPINK 2019-2020 WORLD TOUR IN YOUR AREA -TOKYO DOME-,JPPO02001296,2020-05-14,2020,33,195986,3.2664333333333335,False,1,8,5,5.5
Blackpink,41MozSoPIsD1dJM0CLPjZF,7J4ASJD3IvdANlrPkmeVP0,BLACKPINK 2019-2020 WORLD TOUR IN YOUR AREA -TOKYO DOME- (Live),album,614TWJTbiXsJCPxMpnKi0L,PLAYING WITH FIRE - JP Ver./ BLACKPINK 2019-2020 WORLD TOUR IN YOUR AREA -TOKYO DOME-,JPPO02001297,2020-05-14,2020,34,197573,3.292883333333333,False,1,9,5,5.666666666666667
Blackpink,41MozSoPIsD1dJM0CLPjZF,7J4ASJD3IvdANlrPkmeVP0,BLACKPINK 2019-2020 WORLD TOUR IN YOUR AREA -TOKYO DOME- (Live),album,3oZWZlxfXuUbbUPndAfmRR,Kick It - JP Ver./ BLACKPINK 2019-2020 WORLD TOUR IN YOUR AREA -TOKYO DOME-,JPPO02001298,2020-05-14,2020,33,193920,3.232,False,1,10,5,5.5
Blackpink,41MozSoPIsD1dJM0CLPjZF,7J4ASJD3IvdANlrPkmeVP0,BLACKPINK 2019-2020 WORLD TOUR IN YOUR AREA -TOKYO DOME- (Live),album,2u8Msh7gewUrmJ74K8HZNq,BOOMBAYAH - JP Ver./ BLACKPINK 2019-2020 WORLD TOUR IN YOUR AREA -TOKYO DOME-,JPPO02001299,2020-05-14,2020,37,243693,4.06155,False,1,11,5,6.166666666666667
Blackpink,41MozSoPIsD1dJM0CLPjZF,7J4ASJD3IvdANlrPkmeVP0,BLACKPINK 2019-2020 WORLD TOUR IN YOUR AREA -TOKYO DOME- (Live),album,1hPIpoUwxbXBp5fGMSDcXx,AS IF IT’S YOUR LAST - JP Ver./ BLACKPINK 2019-2020 WORLD TOUR IN YOUR AREA -TOKYO DOME-,JPPO02001300,2020-05-14,2020,36,223573,3.7262166666666667,False,1,12,5,6.0
Blackpink,41MozSoPIsD1dJM0CLPjZF,08ou14V2A0NWpvq7QkUWbM,'BLACKPINK 2018 TOUR 'IN YOUR AREA' SEOUL - Live,album,4k2iYdpCZYH3eQX2bVKOku,DDU-DU DDU-DU (Live),KRA401900093,2019-08-30,2019,40,210268,3.5044666666666666,False,1,1,6,5.714285714285714
Blackpink,41MozSoPIsD1dJM0CLPjZF,08ou14V2A0NWpvq7QkUWbM,'BLACKPINK 2018 TOUR 'IN YOUR AREA' SEOUL - Live,album,7cJm6ENCOTONwAMBPN1U9r,Forever Young (Live),KRA401900094,2019-08-30,2019,32,257433,4.29055,False,1,2,6,4.571428571428571
Blackpink,41MozSoPIsD1dJM0CLPjZF,08ou14V2A0NWpvq7QkUWbM,'BLACKPINK 2018 TOUR 'IN YOUR AREA' SEOUL - Live,album,2wmYDj7JwiZOc8EwtRU72N,STAY (Remix Version) [Live],KRA401900095,2019-08-30,2019,30,222961,3.7160166666666665,False,1,3,6,4.285714285714286
Blackpink,41MozSoPIsD1dJM0CLPjZF,08ou14V2A0NWpvq7QkUWbM,'BLACKPINK 2018 TOUR 'IN YOUR AREA' SEOUL - Live,album,4UEcgapaOf3Y1azxXPDjz1,WHISTLE (Live),KRA401900096,2019-08-30,2019,28,218256,3.6376,False,1,4,6,4.0
Blackpink,41MozSoPIsD1dJM0CLPjZF,08ou14V2A0NWpvq7QkUWbM,'BLACKPINK 2018 TOUR 'IN YOUR AREA' SEOUL - Live,album,7LgNjQL79QIxTpYOJ4c0R2,YOU & I + ONLY LOOK AT ME (Live),KRA401900097,2019-08-30,2019,38,190991,3.1831833333333335,False,1,5,6,5.428571428571429
Blackpink,41MozSoPIsD1dJM0CLPjZF,08ou14V2A0NWpvq7QkUWbM,'BLACKPINK 2018 TOUR 'IN YOUR AREA' SEOUL - Live,album,4ioOuBakOUKAdSpm9E46kP,SOLO (Live),KRA401900098,2019-08-30,2019,28,182867,3.0477833333333333,False,1,6,6,4.0
Blackpink,41MozSoPIsD1dJM0CLPjZF,08ou14V2A0NWpvq7QkUWbM,'BLACKPINK 2018 TOUR 'IN YOUR AREA' SEOUL - Live,album,4yrdTx61xR97aEi6qsyFbT,Really (Reggae Version) [Live],KRA401900099,2019-08-30,2019,29,210816,3.5136,False,1,7,6,4.142857142857143
Blackpink,41MozSoPIsD1dJM0CLPjZF,08ou14V2A0NWpvq7QkUWbM,'BLACKPINK 2018 TOUR 'IN YOUR AREA' SEOUL - Live,album,6RQm1foz7qduRVaCQBZdzf,See U Later (Live),KRA401900100,2019-08-30,2019,27,303275,5.054583333333333,False,1,8,6,3.857142857142857
Blackpink,41MozSoPIsD1dJM0CLPjZF,08ou14V2A0NWpvq7QkUWbM,'BLACKPINK 2018 TOUR 'IN YOUR AREA' SEOUL - Live,album,06Ai7l5EODiJQ6dMFfh2Vj,PLAYING WITH FIRE (Live),KRA401900101,2019-08-30,2019,31,199033,3.3172166666666665,False,1,9,6,4.428571428571429
Blackpink,41MozSoPIsD1dJM0CLPjZF,08ou14V2A0NWpvq7QkUWbM,'BLACKPINK 2018 TOUR 'IN YOUR AREA' SEOUL - Live,album,5NzsuVrkbi7nRsmZR8WYDK,BOOMBAYAH (Live),KRA401900102,2019-08-30,2019,30,247735,4.128916666666667,False,1,10,6,4.285714285714286
Blackpink,41MozSoPIsD1dJM0CLPjZF,08ou14V2A0NWpvq7QkUWbM,'BLACKPINK 2018 TOUR 'IN YOUR AREA' SEOUL - Live,album,5eMbkNvdn4VbUQaJmqyalo,As If It's Your Last (Live),KRA401900103,2019-08-30,2019,30,224629,3.7438166666666666,False,1,11,6,4.285714285714286
Blackpink,41MozSoPIsD1dJM0CLPjZF,08ou14V2A0NWpvq7QkUWbM,'BLACKPINK 2018 TOUR 'IN YOUR AREA' SEOUL - Live,album,0jcXavoOHe9f99PE2sLg6T,WHISTLE (Remix Version) [Live],KRA401900104,2019-08-30,2019,29,194341,3.2390166666666667,False,1,12,6,4.142857142857143
Blackpink,41MozSoPIsD1dJM0CLPjZF,08ou14V2A0NWpvq7QkUWbM,'BLACKPINK 2018 TOUR 'IN YOUR AREA' SEOUL - Live,album,1gGU3FKR2pXcYpaLb4fAVn,DDU-DU DDU-DU (Remix Version) [Live],KRA401900105,2019-08-30,2019,28,207169,3.4528166666666666,False,1,13,6,4.0
Blackpink,41MozSoPIsD1dJM0CLPjZF,08ou14V2A0NWpvq7QkUWbM,'BLACKPINK 2018 TOUR 'IN YOUR AREA' SEOUL - Live,album,1b8L7w2aOmmaZ1BbWJurZZ,STAY (Live),KRA401900106,2019-08-30,2019,28,261940,4.365666666666667,False,1,14,6,4.0
Blackpink,41MozSoPIsD1dJM0CLPjZF,2L5mYNO7vicA2geMVVY7QN,JUMP,single,4JjJ1KNRrzqstSY0uDuys3,JUMP,KRA402400094,2025-07-11,2025,64,164718,2.7453,False,1,1,0,64.0
Blackpink,41MozSoPIsD1dJM0CLPjZF,4OIA4iFFUPeDVODUJ98tmm,THE GIRLS (BLACKPINK THE GAME OST),single,0dkB3lhbWvyCq7nQTMokQ0,THE GIRLS (BLACKPINK THE GAME OST),KRA402300038,2023-08-25,2023,59,162000,2.7,False,1,1,2,19.666666666666668
Blackpink,41MozSoPIsD1dJM0CLPjZF,5bKmRG1QsggSXoHxYUnPIY,Pink Venom,single,7EyhPjrJzjx0fk2i7vUJCS,Pink Venom,KRA402200017,2022-08-19,2022,59,186964,3.1160666666666668,False,1,1,3,14.75
Blackpink,41MozSoPIsD1dJM0CLPjZF,4CoKhy1Ew4kb4kgonvnMXy,You Never Know (JP Ver.),single,3b7trEcKoglybN5MxGuSaw,You Never Know - JP Ver.,JPPO02101162,2021-08-03,2021,37,229236,3.8206,False,1,1,4,7.4
Blackpink,41MozSoPIsD1dJM0CLPjZF,7GSCElvTHw10xFfIHdibF1,Pretty Savage (JP Ver.),single,52lsilmqW7xWeJXARzwz3z,Pretty Savage - JP Ver.,JPPO02101160,2021-08-03,2021,41,199142,3.3190333333333335,False,1,1,4,8.2
Blackpink,41MozSoPIsD1dJM0CLPjZF,5FAPIZrpcxQLLte8PlUvxS,How You Like That (JP Ver.),single,3VrjgpzoorLGYfaOXaOXOT,How You Like That - JP Ver.,JPPO02101159,2021-07-27,2021,43,180969,3.01615,False,1,1,4,8.6
Blackpink,41MozSoPIsD1dJM0CLPjZF,0nhyyhprFn6lcIAzTpmFDo,Lovesick Girls (JP Ver.),single,0UJRzax7oFLoK8Sb9IcPcm,Lovesick Girls - JP Ver.,JPPO02101161,2021-07-13,2021,45,192760,3.212666666666667,False,1,1,4,9.0
Blackpink,41MozSoPIsD1dJM0CLPjZF,3KJrNl6UCBBXF7f4Fu14fG,Ice Cream (with Selena Gomez),single,67c5z7yzP6Hlsz2DZtxMxG,Ice Cream (with Selena Gomez),KRA402000131,2020-08-28,2020,42,175813,2.9302166666666665,False,1,1,5,7.0
Blackpink,41MozSoPIsD1dJM0CLPjZF,19vSttgdhH7PoAbvXBY7VT,How You Like That,single,5nvRWKWqHFMAxAxPTzDr0R,How You Like That,KRA402000111,2020-06-25,2020,46,181263,3.02105,False,1,1,5,7.666666666666667
Blackpink,41MozSoPIsD1dJM0CLPjZF,6y6lP1WRfqEhv8RLy4ufZB,Sour Candy (with BLACKPINK),single,6R6ZoHTypt5lt68MWbzZXv,Sour Candy (with BLACKPINK),USUM72004306,2020-05-28,2020,63,157706,2.628433333333333,False,1,1,5,10.5
Blackpink,41MozSoPIsD1dJM0CLPjZF,0uWttVLwkFxcW1PkBAsmZd,KILL THIS LOVE (JP Ver.),single,3mpGXkkjhY8K5C9OsaCMBo,KILL THIS LOVE - JP Ver.,JPPO01903325,2019-10-16,2019,46,189493,3.1582166666666667,False,1,1,6,6.571428571428571
Blackpink,41MozSoPIsD1dJM0CLPjZF,0uWttVLwkFxcW1PkBAsmZd,KILL THIS LOVE (JP Ver.),single,38eKmp6QjELXKgLh0pePfG,DON'T KNOW WHAT TO DO - JP Ver.,JPPO01903326,2019-10-16,2019,39,200786,3.346433333333333,False,1,2,6,5.571428571428571
Blackpink,41MozSoPIsD1dJM0CLPjZF,0uWttVLwkFxcW1PkBAsmZd,KILL THIS LOVE (JP Ver.),single,6HHbjSWWGh6j9JcmLZ41Py,KICK IT - JP Ver.,JPPO01903327,2019-10-16,2019,38,191226,3.1871,False,1,3,6,5.428571428571429
Blackpink,41MozSoPIsD1dJM0CLPjZF,0uWttVLwkFxcW1PkBAsmZd,KILL THIS LOVE (JP Ver.),single,04xEHIAK4MsI7ZSN1hSDQN,HOPE NOT - JP Ver.,JPPO01903328,2019-10-16,2019,36,191026,3.1837666666666666,False,1,4,6,5.142857142857143
Blackpink,41MozSoPIsD1dJM0CLPjZF,0uWttVLwkFxcW1PkBAsmZd,KILL THIS LOVE (JP Ver.),single,04LWm93tY9nwdlI9EO54HP,DDU-DU DDU-DU - Remix -JP Ver.-,JPB601902854,2019-10-16,2019,0,201626,3.3604333333333334,False,1,5,6,0.0
Blackpink,41MozSoPIsD1dJM0CLPjZF,3qw2vm3uqKT3EIg95wbg83,Kill This Love,single,5GK7eDDTVz7CTge1wJrDQW,Kill This Love,KRA401900005,2019-04-05,2019,72,189052,3.1508666666666665,False,1,1,6,10.285714285714286
Blackpink,41MozSoPIsD1dJM0CLPjZF,3qw2vm3uqKT3EIg95wbg83,Kill This Love,single,4ghGrdxwqLA6ZoCiu0u4IR,Don't Know What To Do,KRA401900006,2019-04-05,2019,65,201081,3.35135,False,1,2,6,9.285714285714286
Blackpink,41MozSoPIsD1dJM0CLPjZF,3qw2vm3uqKT3EIg95wbg83,Kill This Love,single,3VN74YiIjtY5ouKahBjmRX,Kick It,KRA401900007,2019-04-05,2019,58,191225,3.1870833333333333,False,1,3,6,8.285714285714286
Blackpink,41MozSoPIsD1dJM0CLPjZF,3qw2vm3uqKT3EIg95wbg83,Kill This Love,single,29fsVDL9T36N0tyD7ByLdI,Hope Not,KRA401900008,2019-04-05,2019,55,191030,3.1838333333333333,False,1,4,6,7.857142857142857
Blackpink,41MozSoPIsD1dJM0CLPjZF,3qw2vm3uqKT3EIg95wbg83,Kill This Love,single,3pkIaou3w14ytyKYZbg0hc,DDU-DU DDU-DU (Remix),KRA401900009,2019-04-05,2019,50,201225,3.35375,False,1,5,6,7.142857142857143
Blackpink,41MozSoPIsD1dJM0CLPjZF,6yetqbA9vli7RLoUWYZLsq,SQUARE UP,single,69BIczdH6QMnFx7dsSssN8,DDU-DU DDU-DU,KRA401800096,2018-06-15,2018,68,209355,3.48925,False,1,1,7,8.5
Blackpink,41MozSoPIsD1dJM0CLPjZF,6yetqbA9vli7RLoUWYZLsq,SQUARE UP,single,2Pp9osgyIcw6o1avfDDDhH,Forever Young,KRA401800097,2018-06-15,2018,66,237076,3.9512666666666667,False,1,2,7,8.25
Blackpink,41MozSoPIsD1dJM0CLPjZF,6yetqbA9vli7RLoUWYZLsq,SQUARE UP,single,4HxVweMysEnuYxy3gkFtKk,Really,KRA401800098,2018-06-15,2018,58,197789,3.296483333333333,False,1,3,7,7.25
Blackpink,41MozSoPIsD1dJM0CLPjZF,6yetqbA9vli7RLoUWYZLsq,SQUARE UP,single,5RBH8ypFAj5HTZTPRpI1XL,See U Later,KRA401800099,2018-06-15,2018,56,198866,3.314433333333333,False,1,4,7,7.0
Blackpink,41MozSoPIsD1dJM0CLPjZF,7ikmjsvRzDRzxHN0KXSQdv,As If It's Your Last,single,4ZxOuNHhpyOj4gv52MtQpT,As If It's Your Last,KRA401700174,2017-06-22,2017,77,213264,3.5544,False,1,1,8,8.555555555555555
Blackpink,41MozSoPIsD1dJM0CLPjZF,2Fna4Tb7fme5aHsNMJtVtp,SQUARE TWO,single,7qmvLmX9tyaTiBAVNI6YEn,PLAYING WITH FIRE,KRA401600236,2016-11-01,2016,74,197288,3.288133333333333,False,1,1,9,7.4
Blackpink,41MozSoPIsD1dJM0CLPjZF,2Fna4Tb7fme5aHsNMJtVtp,SQUARE TWO,single,3tP6QKbXvtrxiDI7QwKyUf,STAY,KRA401600237,2016-11-01,2016,67,230322,3.8387,False,1,2,9,6.7
Blackpink,41MozSoPIsD1dJM0CLPjZF,2Fna4Tb7fme5aHsNMJtVtp,SQUARE TWO,single,20MOKIGONywL5xIoB7RRAR,WHISTLE - Acoustic Ver.,KRA401600238,2016-11-01,2016,54,212419,3.5403166666666666,False,1,3,9,5.4
Blackpink,41MozSoPIsD1dJM0CLPjZF,0FOOodYRlj7gzh7q7IjmNZ,SQUARE ONE,single,6NEoeBLQbOMw92qMeLfI40,WHISTLE,KRA401600168,2016-08-08,2016,73,211631,3.5271833333333333,False,1,1,9,7.3
Blackpink,41MozSoPIsD1dJM0CLPjZF,0FOOodYRlj7gzh7q7IjmNZ,SQUARE ONE,single,13MF2TYuyfITClL1R2ei6e,BOOMBAYAH,KRA401600169,2016-08-08,2016,77,240793,4.013216666666667,False,1,2,9,7.7
IU,3HqSLMAZ3g3d5poNaI7GOU,01dPJcwyht77brL4JQiR8R,IU 5th Album 'LILAC',album,5xrtzzzikpG3BLbo4q1Yul,LILAC,KRA382102077,2021-03-25,2021,65,214253,3.570883333333333,False,1,1,4,13.0
IU,3HqSLMAZ3g3d5poNaI7GOU,01dPJcwyht77brL4JQiR8R,IU 5th Album 'LILAC',album,2j0MsDAMJ2ahsxP3z86ChI,Flu,KRA382102078,2021-03-25,2021,46,188293,3.1382166666666667,False,1,2,4,9.2
IU,3HqSLMAZ3g3d5poNaI7GOU,01dPJcwyht77brL4JQiR8R,IU 5th Album 'LILAC',album,7CZRguMolNqIobnXxpV735,Coin,KRA382102079,2021-03-25,2021,49,193080,3.218,False,1,3,4,9.8
IU,3HqSLMAZ3g3d5poNaI7GOU,01dPJcwyht77brL4JQiR8R,IU 5th Album 'LILAC',album,2M7a2Us8CEU1HZHj70byGX,Hi spring Bye,KRA382102080,2021-03-25,2021,44,324280,5.4046666666666665,False,1,4,4,8.8
IU,3HqSLMAZ3g3d5poNaI7GOU,01dPJcwyht77brL4JQiR8R,IU 5th Album 'LILAC',album,5nCwjUUsmBuNZKn9Xu10Os,Celebrity,KRA382100464,2021-03-25,2021,61,195546,3.2591,False,1,5,4,12.2
IU,3HqSLMAZ3g3d5poNaI7GOU,01dPJcwyht77brL4JQiR8R,IU 5th Album 'LILAC',album,64P4md3mdMM8Dog2aThmzj,Troll (Feat. DEAN),KRA382102082,2021-03-25,2021,49,189920,3.1653333333333333,False,1,6,4,9.8
IU,3HqSLMAZ3g3d5poNaI7GOU,01dPJcwyht77brL4JQiR8R,IU 5th Album 'LILAC',album,4YnVz2QRU6OnoJ8lt23QHM,Empty Cup,KRA382102083,2021-03-25,2021,43,139800,2.33,False,1,7,4,8.6
IU,3HqSLMAZ3g3d5poNaI7GOU,01dPJcwyht77brL4JQiR8R,IU 5th Album 'LILAC',album,46wDG6evLn2iPoQ0F8CUWk,My sea,KRA382102084,2021-03-25,2021,53,316506,5.2751,False,1,8,4,10.6
IU,3HqSLMAZ3g3d5poNaI7GOU,01dPJcwyht77brL4JQiR8R,IU 5th Album 'LILAC',album,1IJxbEXfgiKuRx6oXMX87e,Ah puh,KRA382102085,2021-03-25,2021,50,200293,3.338216666666667,False,1,9,4,10.0
IU,3HqSLMAZ3g3d5poNaI7GOU,01dPJcwyht77brL4JQiR8R,IU 5th Album 'LILAC',album,6rcwrRWKyjaFyUL8b8GlIJ,Epilogue,KRA382102086,2021-03-25,2021,47,229573,3.826216666666667,False,1,10,4,9.4
IU,3HqSLMAZ3g3d5poNaI7GOU,5V8n6fqyAPxvFTibPhQVcp,Palette,album,4NPARrLIbtMl29ZJv8ESr2,dlwlrma,KRA381700861,2017-04-21,2017,51,176098,2.9349666666666665,False,1,1,8,5.666666666666667
IU,3HqSLMAZ3g3d5poNaI7GOU,5V8n6fqyAPxvFTibPhQVcp,Palette,album,3y7ByLZ05tluscOTRgEJ9Y,Palette (feat. G-DRAGON),KRA381700862,2017-04-21,2017,62,217412,3.6235333333333335,False,1,2,8,6.888888888888889
IU,3HqSLMAZ3g3d5poNaI7GOU,5V8n6fqyAPxvFTibPhQVcp,Palette,album,06EMBzxDm2hueehobAlMtm,Ending Scene,KRA381700863,2017-04-21,2017,54,249241,4.154016666666666,False,1,3,8,6.0
IU,3HqSLMAZ3g3d5poNaI7GOU,5V8n6fqyAPxvFTibPhQVcp,Palette,album,5MvxeZPiiLAuB5gI8k3ynk,Can't Love You Anymore (With OHHYUK),KRA381700864,2017-04-21,2017,59,195230,3.253833333333333,False,1,4,8,6.555555555555555
IU,3HqSLMAZ3g3d5poNaI7GOU,5V8n6fqyAPxvFTibPhQVcp,Palette,album,3h7WIL3B6nP3171zl6HWj8,Jam Jam,KRA381700865,2017-04-21,2017,48,218160,3.636,False,1,5,8,5.333333333333333
IU,3HqSLMAZ3g3d5poNaI7GOU,5V8n6fqyAPxvFTibPhQVcp,Palette,album,1sUOFqmIU38dQCA13aVKBL,Black Out,KRA381700866,2017-04-21,2017,38,227700,3.795,False,1,6,8,4.222222222222222
IU,3HqSLMAZ3g3d5poNaI7GOU,5V8n6fqyAPxvFTibPhQVcp,Palette,album,2HlvvNgav045pxmrG0mk11,Full Stop,KRA381700867,2017-04-21,2017,39,236188,3.9364666666666666,False,1,7,8,4.333333333333333
IU,3HqSLMAZ3g3d5poNaI7GOU,5V8n6fqyAPxvFTibPhQVcp,Palette,album,3P3UA61WRQqwCXaoFOTENd,Through the Night,KRA381700868,2017-04-21,2017,60,253293,4.22155,False,1,8,8,6.666666666666667
IU,3HqSLMAZ3g3d5poNaI7GOU,5V8n6fqyAPxvFTibPhQVcp,Palette,album,3dDJ4DlBQ0VaRYjLZhLDTa,Love Alone,KRA381700869,2017-04-21,2017,39,281944,4.699066666666667,False,1,9,8,4.333333333333333
IU,3HqSLMAZ3g3d5poNaI7GOU,5V8n6fqyAPxvFTibPhQVcp,Palette,album,1DP0uwV6tMlCEfR61Mh7ki,Dear Name,KRA381700870,2017-04-21,2017,50,289579,4.826316666666667,False,1,10,8,5.555555555555555
